[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, -3, 1, 3, 3, -5, 4, -8, -18, -16, -14, 3, 21, 19, 18, -24, -12, -2, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 3, -1, 0, -7, -3, -9, -10, -18, -22, -13, -2, 5, 15, 2, -25, -14, -3, -5]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 9, 0, -3, -7, -11, -23, -10, -24, -16, -13, -13, 3, -4, 2, -19, -19, -11, -7]
[0, 0, 0, 0, 0, 0, 0, 0, 1, -1, 4, 4, 6, -5, -6, -7, 2, -14, -20, -5, -9, 2, 18, -6, -7, -10, -7, -4]
[0, 0, 0, 0, 0, 0, 0, 0, -3, -7, 4, 6, 9, -6, 0, -11, -11, -9, -4, -15, -3, 15, 12, 6, -4, -14, -6, -6]
[0, 0, 0, 0, 0, 0, 0, 0, -6, 2, 2, 17, 11, 8, 7, 5, -2, 3, -3, 3, 2, 11, 29, 7, 0, -3, 1, 10]
[0, 0, 0, 0, 0, 0, 0, 0, -9, 3, 16, 11, 16, 7, 1, 8, 2, 2, 0, 0, 5, 10, 5, 3, 4, -1, 4, 4]
[0, 0, 0, 0, 0, 0, 0, 0, -4, 13, 9, 9, 7, 6, 7, 1, 8, 11, 5, 9, 4, 9, 12, -7, 7, 2, 10, 6]
[0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 10, 4, 1, 7, 10, 0, 6, 11, 9, -4, 22, 12, 11, -5, 11, 21, 12, -5]
[0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 9, 8, 7, -6, 10, 13, 1, 12, 1, 1, 13, -4, 14, 0, 3, 18, 5, -12]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 12, 12, 8, 2, 5, 13, 2, 1, -6, 5, 5, -5, 9, -3, 2, 12, 0, -6]
[0, 0, 0, 0, 0, 0, 0, 0, 11, 10, 11, 16, 8, -3, 4, -5, 3, 1, 3, 3, 10, -2, 12, -1, 5, 5, -5, 1]
[0, 0, 0, 0, 0, 0, 0, 0, 17, 21, 29, 23, 8, 2, -11, -1, -6, -2, 4, 22, 21, 8, 8, 7, 14, 11, 8, -1]
[0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 23, 7, 2, -5, -2, -3, 5, 10, 17, 12, 9, 3, 16, 16, 14, 11, 3, 3]
[0, 0, 0, 0, 0, 0, 0, 0, 10, 5, 13, 4, -3, 8, 7, 18, 17, 13, 10, 23, 12, 18, 4, 13, 9, 7, 0, 2]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 2, 2, 7, 8, 3, 5, 15, 3, 14, 4, 9, 6, 0, 2, 3, -4, -14, -8]
[0, 0, 0, 0, 0, 0, 0, 0, -4, -10, -9, 0, -10, -8, -5, -16, -4, -11, -8, -3, 4, -6, -10, -16, -11, -18, -21, -16]
[0, 0, 0, 0, 0, 0, 0, 0, -16, -16, -17, -16, -9, -9, -14, -14, -18, -15, -21, -19, -5, -13, -26, -15, -17, -14, -12, -28]
[0, 0, 0, 0, 0, 0, 0, 0, -14, -21, -25, -21, -19, -26, -26, -26, -24, -21, -20, -17, -15, -22, -19, -7, -8, -2, -13, -17]
[0, 0, 0, 0, 0, 0, 0, 0, -7, -15, -16, -19, -13, -16, -18, -13, -15, -5, -10, -6, 9, -12, -10, -6, 5, 0, -1, -2]
