[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 0, 4, -2, 2, 4, 4, -1, -2, -7, 1, -3, -4, -7, -3, 1, -8, -2, 4]
[0, 0, 0, 0, 0, 0, 0, 0, -1, 1, 4, 4, -5, -3, -3, -1, 0, 3, 2, -2, -9, -12, -5, -8, -4, -9, -4, 0]
[0, 0, 0, 0, 0, 0, 0, 0, -6, 1, 1, 2, -5, -1, 0, -3, 1, -2, 1, -8, -12, -20, -10, -14, -13, -7, -5, 0]
[0, 0, 0, 0, 0, 0, 0, 0, -2, 7, 2, -2, -3, -8, 5, 10, 3, -4, -6, -12, -14, -15, -16, -12, -16, -10, -6, 0]
[0, 0, 0, 0, 0, 0, 0, 0, -1, -5, -3, 0, -5, 3, 8, 5, 0, -1, -15, -10, -13, -9, -14, -17, -16, -15, -11, -5]
[0, 0, 0, 0, 0, 0, 0, 0, -3, -1, -5, 1, -8, 1, 3, 7, -6, -18, -17, -20, -11, -6, -11, -10, -9, -15, -15, -5]
[0, 0, 0, 0, 0, 0, 0, 0, -3, -2, -2, 3, -6, 1, -10, -4, -11, -9, -16, -17, -14, -7, -6, -3, -1, -12, -10, -4]
[0, 0, 0, 0, 0, 0, 0, 0, 2, -1, 1, 7, 0, -6, -2, -4, -10, -8, -6, -10, 1, 1, 3, -2, -5, -4, 2, 11]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 4, -5, -8, -5, -13, -5, -8, -5, -2, 2, -6, -3, 0, -7, -9, 11, 17]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 4, 4, -9, -9, -7, -12, 2, 8, -3, 2, 1, 10, 4, -2, -6, -5, 5, 7]
[0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 6, 7, -1, -10, 2, -5, 5, 12, 7, 9, -2, 5, -8, -7, -2, 15, 13, 5]
[0, 0, 0, 0, 0, 0, 0, 0, 6, 7, 4, 4, 7, -5, -3, -9, -3, -1, 8, 5, -2, 8, 3, -3, -2, 8, 15, 10]
[0, 0, 0, 0, 0, 0, 0, 0, 9, 12, 6, -2, 0, -2, -4, -4, -2, 10, 5, 9, 9, 1, -5, 5, 2, 9, 8, -4]
[0, 0, 0, 0, 0, 0, 0, 0, 14, 6, 9, 2, -2, -5, -4, 5, 5, 0, -5, 9, 12, 9, 1, -1, 10, 15, 4, 2]
[0, 0, 0, 0, 0, 0, 0, 0, 11, 7, 9, 7, 8, 2, -8, 2, 8, 6, 11, 10, 11, 3, -1, 9, 6, 1, 1, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 7, 13, 9, 1, -12, -8, 0, -3, 2, 10, 14, 3, 3, 3, 11, -3, 8, -7]
[0, 0, 0, 0, 0, 0, 0, 0, -2, -1, 9, 4, 17, 14, -3, 3, 9, 10, 3, 9, 11, 18, 16, 9, 5, 8, -7, 2]
[0, 0, 0, 0, 0, 0, 0, 0, -9, -1, 5, 12, 9, 6, 4, -1, 1, 5, 3, 11, 15, 11, 5, 8, 5, 0, 3, 2]
[0, 0, 0, 0, 0, 0, 0, 0, -9, -3, -1, 5, 11, 12, 7, 5, 7, 6, 2, 9, 12, 13, 15, 5, 1, 1, -2, -1]
[0, 0, 0, 0, 0, 0, 0, 0, -8, -9, -13, -2, 4, 7, 8, 10, 9, 5, 5, -1, 11, 5, 3, 0, -8, -6, 0, 3]
