[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
[0, 0, 0, 0, 0, 0, 0, 0, -4, -6, -6, 0, 1, 2, -7, -11, -18, -6, 4, 2, 10, 0, -25, -35, -20, 10, 8, 0]
[0, 0, 0, 0, 0, 0, 0, 0, -7, -5, -5, 2, 3, -4, -3, -14, -10, -12, 4, 0, 10, -20, -40, -40, -2, 9, 17, 1]
[0, 0, 0, 0, 0, 0, 0, 0, -6, -7, 1, -3, -10, -10, -10, -15, -17, -15, -18, 8, -10, -24, -44, -17, 5, 8, 9, -3]
[0, 0, 0, 0, 0, 0, 0, 0, -6, -5, -2, -6, -6, -3, -6, -9, 0, -8, 16, 11, -10, -29, -38, -9, 2, 19, 15, -4]
[0, 0, 0, 0, 0, 0, 0, 0, -6, -8, -7, -3, -2, 0, -5, -5, -6, -1, 7, 12, -1, -24, -4, 6, 13, 16, 8, -10]
[0, 0, 0, 0, 0, 0, 0, 0, -7, -2, 0, -3, 4, 7, 2, -2, -2, 6, 18, 15, 12, -1, -5, 5, 18, 8, 11, -7]
[0, 0, 0, 0, 0, 0, 0, 0, -5, -5, -2, 0, 3, 6, 0, 19, 4, 16, 21, 10, 2, 0, 5, 3, 24, 10, 9, 1]
[0, 0, 0, 0, 0, 0, 0, 0, -10, -11, -5, -1, 7, 6, 13, 9, 15, 14, 16, 21, 8, 2, 1, 18, 11, 13, 12, -6]
[0, 0, 0, 0, 0, 0, 0, 0, -10, -4, -4, 10, 8, 18, 17, 8, 9, 8, 18, 8, 5, 14, 6, 6, 7, -1, -3, -1]
[0, 0, 0, 0, 0, 0, 0, 0, -9, 2, -7, 5, 8, 15, 19, 15, 9, 9, 14, 17, 10, 8, 14, 15, 2, -2, -6, -9]
[0, 0, 0, 0, 0, 0, 0, 0, -2, 1, 5, 1, 13, 8, 25, 10, 9, 10, 5, 5, 7, 8, -8, 10, 8, -7, -3, -4]
[0, 0, 0, 0, 0, 0, 0, 0, -2, -4, 7, 15, 12, 6, 4, -7, 15, 6, 5, -5, -2, 15, 8, 1, 11, 0, 7, 2]
[0, 0, 0, 0, 0, 0, 0, 0, -2, -1, 11, 15, 8, 10, 0, 1, 4, 2, 9, 6, 5, 15, 14, 3, 1, -3, 2, 4]
[0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 17, 11, 6, 20, 6, 5, 6, 13, 10, 19, 9, 16, 17, 12, 6, 4, 1, -1]
[0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 5, 5, 11, 12, 3, -3, 6, 7, 8, 12, 2, 10, 13, 13, 11, 0, -3, -12]
[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 4, 0, 8, 5, -1, 2, 9, -1, 4, 7, 1, 2, 12, 7, 5, -5, -7, 0]
[0, 0, 0, 0, 0, 0, 0, 0, 3, -5, -11, -4, -6, 0, -6, -9, -14, -9, -2, -12, -12, 0, -3, 4, 5, -5, -3, 3]
[0, 0, 0, 0, 0, 0, 0, 0, -7, -10, -14, -13, -15, -10, -13, -13, -18, -11, -17, -12, -15, -3, -16, -12, -13, -10, -5, 2]
[0, 0, 0, 0, 0, 0, 0, 0, -12, -17, -21, -22, -22, -18, -20, -22, -13, -11, -15, -12, -18, -3, -6, -14, -11, -6, -4, -7]
[0, 0, 0, 0, 0, 0, 0, 0, -9, -17, -22, -21, -9, -4, -10, -8, -7, -7, -7, -2, -9, -7, -13, -6, -7, 8, 12, -1]
